Ref_Date,GEO,NAICS,Vector,Coordinate,Value
2011/05,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,62489.3
2011/06,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,63087.6
2011/07,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,62437.0
2011/08,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,64313.8
2011/09,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,63263.3
2011/10,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,63192.7
2011/11,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,63820.5
2011/12,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,64577.6
2012/01,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,64524.6
2012/02,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,63774.1
2012/03,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,64818.5
2012/04,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,63488.9
2012/05,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,64218.1
2012/06,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,64965.5
2012/07,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,65928.3
2012/08,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,65383.6
2012/09,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,65820.4
2012/10,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,66377.7
2012/11,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,65843.7
2012/12,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,66113.2
2013/01,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,65839.1
2013/02,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,66209.4
2013/03,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,66347.2
2013/04,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,67026.0
2013/05,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,66774.0
2013/06,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,66159.4
2013/07,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,64971.4
2013/08,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,65384.0
2013/09,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,65463.1
2013/10,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,65877.7
2013/11,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,65766.2
2013/12,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,65013.9
2014/01,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,65790.4
2014/02,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,66609.4
2014/03,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,66466.6
2014/04,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,66856.5
2014/05,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,66416.3
2014/06,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,65797.3
2014/07,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,66952.7
2014/08,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,67156.5
2014/09,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,66872.2
2014/10,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,66748.2
2014/11,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,66700.1
2014/12,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,67067.6
2015/01,Canada,"Health care and social assistance (x 1,000)",v4391533,1.15,66249.3
1987/01,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,17642.0
1987/02,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,17258.3
1987/03,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,16758.8
1987/04,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,16791.7
1987/05,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,17169.2
1987/06,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,16909.4
1987/07,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,17165.2
1987/08,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,17326.0
1987/09,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,17305.5
1987/10,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,17274.0
1987/11,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,17092.9
1987/12,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,17201.3
1988/01,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,16882.3
1988/02,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,16353.7
1988/03,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,16637.4
1988/04,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,16562.1
1988/05,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,16806.8
1988/06,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,16796.0
1988/07,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,16700.6
1988/08,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,17484.0
1988/09,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,16791.5
1988/10,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,16689.2
1988/11,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,16769.6
1988/12,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,17087.9
1989/01,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,17232.3
1989/02,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,17228.5
1989/03,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,17224.4
1989/04,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,18128.1
1989/05,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,17456.1
1989/06,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,17561.6
1989/07,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,17968.6
1989/08,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,17917.9
1989/09,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,17732.6
1989/10,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,17665.7
1989/11,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,17973.9
1989/12,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,17612.1
1990/01,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,17609.1
1990/02,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,17734.2
1990/03,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,17872.1
1990/04,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,17858.8
1990/05,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,17234.1
1990/06,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,17610.6
1990/07,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,16678.0
1990/08,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,17233.2
1990/09,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,17131.9
1990/10,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,17415.9
1990/11,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,16948.8
1990/12,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,16965.5
1991/01,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,16993.7
1991/02,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,16949.7
1991/03,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,16706.2
1991/04,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,16404.1
1991/05,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,16575.7
1991/06,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,16305.5
1991/07,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,16268.2
1991/08,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,16167.5
1991/09,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,16367.8
1991/10,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,16646.7
1991/11,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,16053.6
1991/12,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,15710.8
1992/01,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,15792.8
1992/02,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,15746.4
1992/03,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,16038.5
1992/04,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,16078.4
1992/05,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,16233.7
1992/06,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,16400.6
1992/07,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,16033.6
1992/08,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,15966.0
1992/09,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,15465.0
1992/10,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,15578.2
1992/11,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,15640.6
1992/12,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,15892.3
1993/01,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,16333.0
1993/02,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,16119.3
1993/03,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,16067.7
1993/04,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,16090.9
1993/05,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,16255.1
1993/06,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,16134.0
1993/07,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,16443.3
1993/08,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,16777.0
1993/09,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,16555.5
1993/10,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,16653.5
1993/11,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,16708.2
1993/12,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,16722.7
1994/01,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,16971.5
1994/02,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,17031.6
1994/03,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,17082.4
1994/04,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,17399.5
1994/05,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,17239.1
1994/06,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,17313.4
1994/07,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,16907.2
1994/08,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,17366.3
1994/09,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,18037.8
1994/10,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,18093.4
1994/11,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,18511.8
1994/12,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,18520.7
1995/01,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,18168.4
1995/02,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,18738.4
1995/03,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,18419.0
1995/04,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,18284.9
1995/05,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,18037.4
1995/06,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,18354.5
1995/07,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,18247.9
1995/08,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,18767.0
1995/09,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,18385.1
1995/10,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,18691.2
1995/11,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,18649.5
1995/12,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,18662.8
1996/01,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,19095.8
1996/02,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,18707.2
1996/03,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,18540.4
1996/04,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,18965.3
1996/05,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,19377.9
1996/06,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,19443.8
1996/07,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,19265.3
1996/08,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,18917.5
1996/09,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,19001.3
1996/10,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,18718.2
1996/11,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,18870.5
1996/12,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,18895.8
1997/01,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,18951.5
1997/02,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,18877.3
1997/03,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,19170.0
1997/04,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,19525.0
1997/05,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,19668.0
1997/06,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,19642.7
1997/07,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,19755.1
1997/08,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,19663.6
1997/09,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,20217.6
1997/10,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,20385.9
1997/11,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,20234.1
1997/12,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,20305.0
1998/01,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,19911.7
1998/02,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,20419.3
1998/03,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,20307.2
1998/04,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,20365.8
1998/05,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,20076.6
1998/06,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,19872.9
1998/07,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,19074.5
1998/08,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,20085.3
1998/09,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,19902.8
1998/10,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,20290.1
1998/11,Canada,"Information, culture and recreation (x 1,000)",v4391535,1.16,20063.9
